418,SAPUCAIA DO SUL,RS,DIE S10,NAC,"5,349",METRO
419,TORRES,RS,DIE S10,OUTR,"5,199",INT
420,TORRES,RS,DIE S10,NAC,"5,299",INT
421,TORRES,RS,DIE S10,OUTR,"5,390",INT
422,TORRES,RS,DIE S10,OUTR,"5,399",INT
423,TORRES,RS,DIE S10,OUTR,"5,449",INT
424,URUGUAIANA,RS,DIE S10,NAC,"5,290",INT
425,URUGUAIANA,RS,DIE S10,OUTR,"5,309",INT
426,URUGUAIANA,RS,DIE S10,NAC,"5,395",INT
427,URUGUAIANA,RS,DIE S10,OUTR,"5,410",INT
428,URUGUAIANA,RS,DIE S10,OUTR,"5,420",INT
429,URUGUAIANA,RS,DIE S10,OUTR,"5,599",INT
430,VACARIA,RS,DIE S10,OUTR,"5,399",INT
431,VACARIA,RS,DIE S10,OUTR,"5,399",INT
432,VACARIA,RS,DIE S10,OUTR,"5,399",INT
433,VACARIA,RS,DIE S10,NAC,"5,492",INT
434,VACARIA,RS,DIE S10,OUTR,"5,610",INT
435,VACARIA,RS,DIE S10,OUTR,"5,620",INT
436,VACARIA,RS,DIE S10,OUTR,"5,660",INT
437,VACARIA,RS,DIE S10,OUTR,"5,699",INT
438,VIAMAO,RS,DIE S10,OUTR,"5,198",METRO
439,VIAMAO,RS,DIE S10,NAC,"5,199",METRO
440,VIAMAO,RS,DIE S10,OUTR,"5,249",METRO
441,VIAMAO,RS,DIE S10,OUTR,"5,299",METRO
442,VIAMAO,RS,DIE S10,OUTR,"5,347",METRO
